capture_run_id,company,document_year,table_id,pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,capture_canonical_item,capture_mapping_status,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,original_unit,page,header_source_page,source_method,source_key,canonical_section,canonical_item,category,mapping_status,mapping_note,canonical_key
建信人寿2022年报__业务及管理费__20260721T155348,建信人寿,2022,建信人寿业务及管理费20222025,e7eec2489f81_建信人寿2022年报.pdf,业务及管理费,,"合计 4,051,761,120 3,369,170,56749. 业务及管理费",24,DETAIL,0,,其他,其他,,UNMAPPED,2021.0,,False,2021.0,"155,521,296",155521296.0,,,,144,,spatial_roi+column_anchors,||其他,,其他,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::其他
建信人寿2022年报__业务及管理费__20260721T155348,建信人寿,2022,建信人寿业务及管理费20222025,e7eec2489f81_建信人寿2022年报.pdf,业务及管理费,,"合计 4,051,761,120 3,369,170,56749. 业务及管理费",25,TOTAL,0,,合计,合计,,UNMAPPED,2022.0,,False,2022.0,"2,924,045,972",2924045972.0,,,,144,,spatial_roi+column_anchors,||合计,,合计,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::合计
建信人寿2022年报__业务及管理费__20260721T155348,建信人寿,2022,建信人寿业务及管理费20222025,e7eec2489f81_建信人寿2022年报.pdf,业务及管理费,,"合计 4,051,761,120 3,369,170,56749. 业务及管理费",25,TOTAL,0,,合计,合计,,UNMAPPED,2021.0,,False,2021.0,"2,943,418,668",2943418668.0,,,,144,,spatial_roi+column_anchors,||合计,,合计,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::合计
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",1,DETAIL,0,,工资及福利费,工资及福利费,,UNMAPPED,2023.0,,False,2023.0,"1,679,050,597",1679050597.0,1679050597.0,元,元,143,,spatial_roi+column_anchors,||工资及福利费,,工资及福利费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::工资及福利费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",1,DETAIL,0,,工资及福利费,工资及福利费,,UNMAPPED,2022.0,,False,2022.0,"1,788,536,878",1788536878.0,1788536878.0,元,元,143,,spatial_roi+column_anchors,||工资及福利费,,工资及福利费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::工资及福利费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",2,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,2023.0,,False,2023.0,"180,577,641",180577641.0,180577641.0,元,元,143,,spatial_roi+column_anchors,||无形资产摊销,,无形资产摊销,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::无形资产摊销
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",2,DETAIL,0,,无形资产摊销,无形资产摊销,,UNMAPPED,2022.0,,False,2022.0,"123,487,155",123487155.0,123487155.0,元,元,143,,spatial_roi+column_anchors,||无形资产摊销,,无形资产摊销,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::无形资产摊销
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",3,DETAIL,0,,使用权资产折旧,使用权资产折旧,,UNMAPPED,2023.0,,False,2023.0,"147,585,594",147585594.0,147585594.0,元,元,143,,spatial_roi+column_anchors,||使用权资产折旧,,使用权资产折旧,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::使用权资产折旧
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",3,DETAIL,0,,使用权资产折旧,使用权资产折旧,,UNMAPPED,2022.0,,False,2022.0,"153,754,901",153754901.0,153754901.0,元,元,143,,spatial_roi+column_anchors,||使用权资产折旧,,使用权资产折旧,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::使用权资产折旧
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",4,DETAIL,0,,提取保险保障基金,提取保险保障基金,,UNMAPPED,2023.0,,False,2023.0,"136,823,652",136823652.0,136823652.0,元,元,143,,spatial_roi+column_anchors,||提取保险保障基金,,提取保险保障基金,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::提取保险保障基金
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",4,DETAIL,0,,提取保险保障基金,提取保险保障基金,,UNMAPPED,2022.0,,False,2022.0,"96,691,138",96691138.0,96691138.0,元,元,143,,spatial_roi+column_anchors,||提取保险保障基金,,提取保险保障基金,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::提取保险保障基金
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",5,DETAIL,0,,修理及维护费用,修理及维护费用,,UNMAPPED,2023.0,,False,2023.0,"100,766,153",100766153.0,100766153.0,元,元,143,,spatial_roi+column_anchors,||修理及维护费用,,修理及维护费用,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::修理及维护费用
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",5,DETAIL,0,,修理及维护费用,修理及维护费用,,UNMAPPED,2022.0,,False,2022.0,"103,952,695",103952695.0,103952695.0,元,元,143,,spatial_roi+column_anchors,||修理及维护费用,,修理及维护费用,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::修理及维护费用
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",6,DETAIL,0,,资产托管费,资产托管费,,UNMAPPED,2023.0,,False,2023.0,"64,109,388",64109388.0,64109388.0,元,元,143,,spatial_roi+column_anchors,||资产托管费,,资产托管费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::资产托管费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",6,DETAIL,0,,资产托管费,资产托管费,,UNMAPPED,2022.0,,False,2022.0,"92,444,402",92444402.0,92444402.0,元,元,143,,spatial_roi+column_anchors,||资产托管费,,资产托管费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::资产托管费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",7,DETAIL,0,,固定资产折旧,固定资产折旧,,UNMAPPED,2023.0,,False,2023.0,"61,968,932",61968932.0,61968932.0,元,元,143,,spatial_roi+column_anchors,||固定资产折旧,,固定资产折旧,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::固定资产折旧
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",7,DETAIL,0,,固定资产折旧,固定资产折旧,,UNMAPPED,2022.0,,False,2022.0,"66,954,817",66954817.0,66954817.0,元,元,143,,spatial_roi+column_anchors,||固定资产折旧,,固定资产折旧,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::固定资产折旧
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",8,DETAIL,0,,租赁费用,租赁费用,,UNMAPPED,2023.0,,False,2023.0,"56,347,531",56347531.0,56347531.0,元,元,143,,spatial_roi+column_anchors,||租赁费用,,租赁费用,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::租赁费用
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",8,DETAIL,0,,租赁费用,租赁费用,,UNMAPPED,2022.0,,False,2022.0,"55,367,233",55367233.0,55367233.0,元,元,143,,spatial_roi+column_anchors,||租赁费用,,租赁费用,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::租赁费用
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",9,DETAIL,0,,培训费,培训费,,UNMAPPED,2023.0,,False,2023.0,"54,734,995",54734995.0,54734995.0,元,元,143,,spatial_roi+column_anchors,||培训费,,培训费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::培训费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",9,DETAIL,0,,培训费,培训费,,UNMAPPED,2022.0,,False,2022.0,"34,509,669",34509669.0,34509669.0,元,元,143,,spatial_roi+column_anchors,||培训费,,培训费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::培训费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",10,DETAIL,0,,业务活动费,业务活动费,,UNMAPPED,2023.0,,False,2023.0,"48,214,850",48214850.0,48214850.0,元,元,143,,spatial_roi+column_anchors,||业务活动费,,业务活动费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::业务活动费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",10,DETAIL,0,,业务活动费,业务活动费,,UNMAPPED,2022.0,,False,2022.0,"42,177,299",42177299.0,42177299.0,元,元,143,,spatial_roi+column_anchors,||业务活动费,,业务活动费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::业务活动费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",11,DETAIL,0,,差旅费,差旅费,,UNMAPPED,2023.0,,False,2023.0,"31,565,601",31565601.0,31565601.0,元,元,143,,spatial_roi+column_anchors,||差旅费,,差旅费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::差旅费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",11,DETAIL,0,,差旅费,差旅费,,UNMAPPED,2022.0,,False,2022.0,"15,413,220",15413220.0,15413220.0,元,元,143,,spatial_roi+column_anchors,||差旅费,,差旅费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::差旅费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",12,DETAIL,0,,通讯费,通讯费,,UNMAPPED,2023.0,,False,2023.0,"30,732,512",30732512.0,30732512.0,元,元,143,,spatial_roi+column_anchors,||通讯费,,通讯费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::通讯费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",12,DETAIL,0,,通讯费,通讯费,,UNMAPPED,2022.0,,False,2022.0,"31,134,818",31134818.0,31134818.0,元,元,143,,spatial_roi+column_anchors,||通讯费,,通讯费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::通讯费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",13,DETAIL,0,,专业服务费,专业服务费,,UNMAPPED,2023.0,,False,2023.0,"29,561,704",29561704.0,29561704.0,元,元,143,,spatial_roi+column_anchors,||专业服务费,,专业服务费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::专业服务费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",13,DETAIL,0,,专业服务费,专业服务费,,UNMAPPED,2022.0,,False,2022.0,"34,700,464",34700464.0,34700464.0,元,元,143,,spatial_roi+column_anchors,||专业服务费,,专业服务费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::专业服务费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",14,DETAIL,0,,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,2023.0,,False,2023.0,"27,979,591",27979591.0,27979591.0,元,元,143,,spatial_roi+column_anchors,||长期待摊费用摊销,,长期待摊费用摊销,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::长期待摊费用摊销
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",14,DETAIL,0,,长期待摊费用摊销,长期待摊费用摊销,,UNMAPPED,2022.0,,False,2022.0,"35,562,258",35562258.0,35562258.0,元,元,143,,spatial_roi+column_anchors,||长期待摊费用摊销,,长期待摊费用摊销,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::长期待摊费用摊销
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",15,DETAIL,0,,广告宣传费,广告宣传费,,UNMAPPED,2023.0,,False,2023.0,"26,813,297",26813297.0,26813297.0,元,元,143,,spatial_roi+column_anchors,||广告宣传费,,广告宣传费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::广告宣传费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",15,DETAIL,0,,广告宣传费,广告宣传费,,UNMAPPED,2022.0,,False,2022.0,"24,476,049",24476049.0,24476049.0,元,元,143,,spatial_roi+column_anchors,||广告宣传费,,广告宣传费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::广告宣传费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",16,DETAIL,0,,公杂费,公杂费,,UNMAPPED,2023.0,,False,2023.0,"17,642,673",17642673.0,17642673.0,元,元,143,,spatial_roi+column_anchors,||公杂费,,公杂费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::公杂费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",16,DETAIL,0,,公杂费,公杂费,,UNMAPPED,2022.0,,False,2022.0,"18,938,952",18938952.0,18938952.0,元,元,143,,spatial_roi+column_anchors,||公杂费,,公杂费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::公杂费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",17,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,2023.0,,False,2023.0,"15,837,268",15837268.0,15837268.0,元,元,143,,spatial_roi+column_anchors,||业务招待费,,业务招待费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::业务招待费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",17,DETAIL,0,,业务招待费,业务招待费,,UNMAPPED,2022.0,,False,2022.0,"20,437,410",20437410.0,20437410.0,元,元,143,,spatial_roi+column_anchors,||业务招待费,,业务招待费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::业务招待费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",18,DETAIL,0,,水电费,水电费,,UNMAPPED,2023.0,,False,2023.0,"12,280,580",12280580.0,12280580.0,元,元,143,,spatial_roi+column_anchors,||水电费,,水电费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::水电费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",18,DETAIL,0,,水电费,水电费,,UNMAPPED,2022.0,,False,2022.0,"11,244,764",11244764.0,11244764.0,元,元,143,,spatial_roi+column_anchors,||水电费,,水电费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::水电费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",19,DETAIL,0,,租赁负债利息支出,租赁负债利息支出,,UNMAPPED,2023.0,,False,2023.0,"9,606,004",9606004.0,9606004.0,元,元,143,,spatial_roi+column_anchors,||租赁负债利息支出,,租赁负债利息支出,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::租赁负债利息支出
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",19,DETAIL,0,,租赁负债利息支出,租赁负债利息支出,,UNMAPPED,2022.0,,False,2022.0,"8,315,377",8315377.0,8315377.0,元,元,143,,spatial_roi+column_anchors,||租赁负债利息支出,,租赁负债利息支出,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::租赁负债利息支出
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",20,DETAIL,0,,会议费,会议费,,UNMAPPED,2023.0,,False,2023.0,"6,298,689",6298689.0,6298689.0,元,元,143,,spatial_roi+column_anchors,||会议费,,会议费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::会议费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",20,DETAIL,0,,会议费,会议费,,UNMAPPED,2022.0,,False,2022.0,"4,444,698",4444698.0,4444698.0,元,元,143,,spatial_roi+column_anchors,||会议费,,会议费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::会议费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",21,DETAIL,0,,印刷费,印刷费,,UNMAPPED,2023.0,,False,2023.0,"5,011,305",5011305.0,5011305.0,元,元,143,,spatial_roi+column_anchors,||印刷费,,印刷费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::印刷费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",21,DETAIL,0,,印刷费,印刷费,,UNMAPPED,2022.0,,False,2022.0,"6,616,015",6616015.0,6616015.0,元,元,143,,spatial_roi+column_anchors,||印刷费,,印刷费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::印刷费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",22,DETAIL,0,,银行结算费,银行结算费,,UNMAPPED,2023.0,,False,2023.0,"3,602,676",3602676.0,3602676.0,元,元,143,,spatial_roi+column_anchors,||银行结算费,,银行结算费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::银行结算费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",22,DETAIL,0,,银行结算费,银行结算费,,UNMAPPED,2022.0,,False,2022.0,"5,543,677",5543677.0,5543677.0,元,元,143,,spatial_roi+column_anchors,||银行结算费,,银行结算费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::银行结算费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",23,DETAIL,0,,其他税费,其他税费,,UNMAPPED,2023.0,,False,2023.0,"1,428,083",1428083.0,1428083.0,元,元,143,,spatial_roi+column_anchors,||其他税费,,其他税费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::其他税费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",23,DETAIL,0,,其他税费,其他税费,,UNMAPPED,2022.0,,False,2022.0,"1,016,349",1016349.0,1016349.0,元,元,143,,spatial_roi+column_anchors,||其他税费,,其他税费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::其他税费
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",24,DETAIL,0,,其他,其他,,UNMAPPED,2023.0,,False,2023.0,"146,098,628",146098628.0,146098628.0,元,元,143,,spatial_roi+column_anchors,||其他,,其他,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::其他
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",24,DETAIL,0,,其他,其他,,UNMAPPED,2022.0,,False,2022.0,"148,325,734",148325734.0,148325734.0,元,元,143,,spatial_roi+column_anchors,||其他,,其他,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::其他
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",25,TOTAL,0,,合计,合计,,UNMAPPED,2023.0,,False,2023.0,"2,894,637,944",2894637944.0,2894637944.0,元,元,143,,spatial_roi+column_anchors,||合计,,合计,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::合计
建信人寿2023年报__业务及管理费__20260721T155259,建信人寿,2023,建信人寿业务及管理费20222025,5b964aca9e47_建信人寿2023年报.pdf,业务及管理费,,"合计 4,293,319,539 4,051,761,12049. 业务及管理费",25,TOTAL,0,,合计,合计,,UNMAPPED,2022.0,,False,2022.0,"2,924,045,972",2924045972.0,2924045972.0,元,元,143,,spatial_roi+column_anchors,||合计,,合计,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::合计
建信人寿2024年报__业务及管理费__20260721T155107,建信人寿,2024,建信人寿业务及管理费20222025,15ec7e559faa_建信人寿2024年报.pdf,业务及管理费,,七、 合并财务报表主要项目注释（续）35. 业务及管理费,1,DETAIL,0,,工资及福利费,工资及福利费,,UNMAPPED,2024.0,,False,2024.0,"1,301,135,944",1301135944.0,1301135944.0,元,元,150,,spatial_roi+column_anchors,||工资及福利费,,工资及福利费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::工资及福利费
建信人寿2024年报__业务及管理费__20260721T155107,建信人寿,2024,建信人寿业务及管理费20222025,15ec7e559faa_建信人寿2024年报.pdf,业务及管理费,,七、 合并财务报表主要项目注释（续）35. 业务及管理费,1,DETAIL,0,,工资及福利费,工资及福利费,,UNMAPPED,2023.0,,False,2023.0,"1,252,097,039",1252097039.0,1252097039.0,元,元,150,,spatial_roi+column_anchors,||工资及福利费,,工资及福利费,,AUTO_EXACT_IDENTITY,,CANON::建信人寿业务及管理费20222025::::工资及福利费
